batch,code,strength,size,start,api_code,api_batch,smcc_batch,lactose_batch,starch_batch,api_water,api_total_impurities,api_l_impurity,api_content,api_ps01,api_ps05,api_ps09,lactose_water,lactose_sieve0045,lactose_sieve015,lactose_sieve025,smcc_water,smcc_td,smcc_bd,smcc_ps01,smcc_ps05,smcc_ps09,starch_ph,starch_water,tbl_min_thickness,tbl_max_thickness,fct_min_thickness,fct_max_thickness,tbl_min_weight,tbl_max_weight,tbl_rsd_weight,fct_rsd_weight,tbl_min_hardness,tbl_max_hardness,tbl_av_hardness,fct_min_hardness,fct_max_hardness,fct_av_hardness,tbl_max_diameter,fct_max_diameter,tbl_tensile,fct_tensile,tbl_yield,batch_yield,dissolution_av,dissolution_min,resodual_solvent,impurities_total,impurity_o,impurity_l,tbl_speed_mean,tbl_speed_change,tbl_speed_0_duration,total_waste,startup_waste,weekend,fom_mean,fom_change,SREL_startup_mean,SREL_production_mean,SREL_production_max,main_CompForce mean,main_CompForce_sd,main_CompForce_median,pre_CompForce_mean,tbl_fill_mean,tbl_fill_sd,cyl_height_mean,stiffness_mean,stiffness_max,stiffness_min,ejection_mean,ejection_max,ejection_min,Startup_tbl_fill_maxDifference,Startup_main_CompForce_mean,Startup_tbl_fill_mean,Drug release average (%),Drug release min (%),Residual solvent,Total impurities,Impurity O,Impurity L,Batch Size (tablets),Normalisation factor
857,23,20M,960000,jan.21,5,184,16,19,15,0.93,0.24,0.07,95.1,1.67,36.96,153.18,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.1,221.0,228.0,0.96,0.96,35.0,54.0,45,54.88,68.6,62.72,8.0,8.1,0.87385428,1.20292215,97.68,97.68,88.5,84,0.03,0.37,0.08,0.1,160.0,1.770833333,51.66666667,1242.916667,11657,no,90.06197577,15,4.64,4.086342155,7.0,6.252410208,0.085931712,6.3,4.73e-05,6.475600189,0.035232009,2.199688091,191.9111531,242,148,255.4740076,289,190,0.12,6.234482759,6.448965517,88.5,84.0,0.03,0.37,0.08,0.1,960000,9.6
858,23,20M,960000,jan.21,5,184,16,19,15,0.93,0.24,0.07,95.1,1.67,36.96,153.18,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.2,4.1,4.2,220.0,230.0,1.46,1.1,36.0,55.0,46,54.88,74.48,65.66,8.0,8.1,0.872004853,1.229325575,98.153,98.153,88.33,80,0.02,0.4,0.1,0.1,160.0,2.1875,92.5,1010.9375,4354,yes,89.93258949,7,4.407142857,4.109780066,11.1,6.455383895,0.111447965,6.5,0.050187266,6.529995318,0.049620102,2.168918539,194.3572097,253,65,251.9236891,307,119,0.09,6.084615385,6.442307692,88.33,80.0,0.02,0.4,0.1,0.1,960000,9.6
859,23,20M,960000,jan.21,5,184,16,19,15,0.93,0.24,0.07,95.1,1.67,36.96,153.18,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.1,221.0,228.0,1.06,0.93,39.0,56.0,47,58.8,70.56,65.66,8.1,8.1,0.901424442,1.259309125,98.624,98.438,88.17,81,0.03,0.22,0.05,0.09,159.988517,4.166666667,60.0,530.2083333,2910,no,89.9330855,8,4.745454545,4.229472209,7.7,6.460177404,0.081190156,6.5,0.000186741,6.573543417,0.044399599,2.151493931,178.8202614,227,64,249.047619,286,135,0.03,6.388888889,6.543333333,88.17,81.0,0.03,0.22,0.05,0.09,960000,9.6
860,23,20M,960000,jan.21,5,185,16,19,15,1.08,0.23,0.07,94.9,1.42,26.11,135.64,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.1,222.0,227.0,0.9,0.68,38.0,58.0,50,55.86,76.44,67.62,8.0,8.1,0.9709492,1.296900442,98.675,98.769,86.17,81,0.03,0.29,0.06,0.1,160.0,0.9375,32.5,210.4166667,1896,no,89.96657382,5,4.571428571,4.139450396,8.6,6.557382394,0.08507025,6.6,0.056730321,6.53302748,0.044836461,2.151401956,187.8584071,237,62,248.6637168,291,223,0.12,6.4,6.56,86.17,81.0,0.03,0.29,0.06,0.1,960000,9.6
861,13,10M,1920000,jan.21,3,209,16,19,15,            ,                                          ,                                                    ,94.2,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,3.1,3.3,3.2,3.3,110.0,113.0,1.26,0.84,42.0,73.0,58,56.84,75.46,65.66,6.1,6.1,1.835204926,2.077578542,97.642,98.011,94.0,88,0.03,0.05,0.05,0.05,119.9555924,5.208333333,38.38541667,823.4375,14750,no,79.93007847,24,8.471428571,5.396060499,10.3,6.255665025,0.08457238,6.3,0.008990148,5.453673469,0.092789392,1.46374912,66.56491907,72,60,167.8096411,211,59,1.84,5.865957447,5.643404255,94.0,88.0,0.03,0.05,0.05,0.05,1920000,19.2
862,13,10M,1920000,jan.21,3,209,16,19,15,            ,                                          ,                                                    ,94.2,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,2.9,3.3,3.3,3.4,110.0,114.0,1.05,0.83,36.0,64.0,51,52.92,70.56,62.72,6.1,6.1,1.613714676,1.926183442,98.152,98.059,92.33,87,0.02,0.05,0.05,0.05,119.9388918,2.447916667,76.82291667,1595.104167,17560,yes,69.98923611,24,8.078947368,3.992951078,14.8,5.171811963,0.181010895,5.2,0.029310647,5.450333275,0.148364751,1.564299246,65.96947904,73,14,166.1126118,190,66,0.69,6.6375,5.666607143,92.33,87.0,0.02,0.05,0.05,0.05,1920000,19.2
863,13,10M,1920000,jan.21,3,209,16,19,15,            ,                                          ,                                                    ,94.2,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,3.2,3.3,3.2,3.4,110.0,115.0,1.06,1.12,25.0,72.0,58,62.72,80.36,69.58,6.1,6.1,1.835204926,2.136859756,98.958,98.958,88.83,83,0.03,0.05,0.05,0.05,119.9876026,1.145833333,22.70833333,429.3229167,8066,no,69.99581006,12,4.340740741,3.760550781,9.7,5.757761796,0.086904909,5.8,0.0,5.425265743,0.081259086,1.527560077,67.40466585,76,61,163.7091738,185,87,0.46,6.088461538,5.321923077,88.83,83.0,0.03,0.05,0.05,0.05,1920000,19.2
864,13,10M,1920000,jan.21,3,210,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,3.1,3.3,3.3,3.4,111.0,115.0,0.92,0.91,42.0,64.0,51,50.96,68.6,62.72,6.1,6.1,1.613714676,1.926183442,98.768,98.674,95.17,91,0.02,0.05,0.05,0.05,119.9745057,1.666666667,29.58333333,555.78125,8522,no,70.0,9,4.517241379,3.721948646,10.8,4.940995427,0.086882857,4.9,0.0,5.416554696,0.136776822,1.60203834,69.00334154,74,59,159.5003517,243,95,0.54,5.475862069,5.356206897,95.17,91.0,0.02,0.05,0.05,0.05,1920000,19.2
865,13,10M,1920000,jan.21,3,210,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,3.1,3.2,3.4,3.4,111.0,114.0,0.93,0.76,38.0,57.0,47,47.04,62.72,57.82,6.1,6.1,1.53362222,1.775700361,98.72,98.627,90.67,86,0.03,0.05,0.05,0.05,119.9773284,1.614583333,32.08333333,567.96875,6605,no,69.88873362,10,3.408695652,4.098877587,14.0,4.656889279,0.092327324,4.7,0.0,5.427595782,0.123611721,1.636532513,68.94903339,75,57,157.4810193,186,92,0.25,4.909090909,5.233636364,90.67,86.0,0.03,0.05,0.05,0.05,1920000,19.2
866,13,10M,1920000,jan.21,3,210,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,3.2,3.2,3.3,3.4,111.0,115.0,0.91,0.87,22.0,70.0,56,64.68,74.48,69.58,6.0,6.1,1.857749469,2.136859756,99.241,99.053,91.0,82,0.04,0.05,0.05,0.05,119.9774177,0.78125,16.71875,331.1979167,6281,no,70.0,6,2.734782609,3.3563331,10.1,5.254968509,0.081530519,5.3,0.0,5.431172148,0.091576211,1.569683345,68.41689993,74,59,160.0393632,179,108,0.48,4.926086957,5.170434783,91.0,82.0,0.04,0.05,0.05,0.05,1920000,19.2
867,13,10M,1920000,jan.21,3,210,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,3.1,3.3,3.3,3.4,111.0,115.0,0.97,1.13,17.0,70.0,54,53.9,85.26,68.6,6.1,6.1,1.708639069,2.10676314,99.053,99.053,91.0,85,0.03,0.05,0.05,0.05,119.9583696,1.458333333,28.17708333,575.9375,4658,no,69.97162256,8,8.678947368,3.593572052,8.1,5.082477289,0.492482802,5.4,0.0,5.45305905,0.094946701,1.590331936,68.50087352,74,58,158.1015024,177,128,0.24,5.317647059,5.307058824,91.0,85.0,0.03,0.05,0.05,0.05,1920000,19.2
868,13,10M,1920000,jan.21,3,211,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,3.2,3.3,3.4,3.4,112.0,114.0,0.95,0.62,16.0,57.0,47,52.92,68.6,60.76,6.1,6.1,1.487148819,1.865990209,98.768,98.674,92.17,86,0.03,0.05,0.05,0.05,120.0,0.989583333,17.60416667,237.4479167,3549,no,69.978604,6,7.19375,3.554977137,10.1,4.454951627,0.071592314,4.5,0.0,5.435669305,0.095136831,1.653751979,68.82656113,75,59,157.9370273,184,97,0.36,4.6,5.451333333,92.17,86.0,0.03,0.05,0.05,0.05,1920000,19.2
869,13,10M,1920000,jan.21,3,211,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,3.1,3.3,3.3,3.4,110.0,115.0,1.06,1.13,25.0,63.0,47,54.88,74.48,64.68,6.1,6.1,1.487148819,1.986376675,99.242,99.148,93.33,86,0.06,0.05,0.05,0.05,119.955118,1.458333333,68.17708333,471.6145833,3499,yes,69.98924731,9,5.25,3.40949235,12.3,4.906886957,0.755328641,4.3,0.047008696,5.368975652,0.153776978,1.594794783,67.89634783,87,62,155.52,218,86,0.29,4.464285714,5.295714286,93.33,86.0,0.06,0.05,0.05,0.05,1920000,19.2
870,17,20M,960000,jan.21,3,211,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.2,224.0,232.0,2.21,1.02,39.0,54.0,46,78.4,94.08,86.24,8.0,8.1,0.893273264,1.614636576,98.053,97.775,88.33,82,0.1,0.05,0.05,0.05,160.0,2.8125,71.5625,1464.583333,13928,no,89.83039033,22,7.356756757,4.371583924,8.1,6.658345154,0.068984416,6.7,0.017541371,6.633092199,0.053977013,2.182283688,207.0907801,249,69,248.4666667,278,203,1.27,6.508333333,6.533055556,88.33,82.0,0.1,0.05,0.05,0.05,960000,9.6
871,17,20M,960000,jan.21,3,211,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.2,4.1,4.2,222.0,232.0,0.96,1.45,36.0,58.0,44,82.32,98.0,89.18,8.0,8.1,0.834091598,1.669681004,97.655,98.58,92.33,90,0.06,0.05,0.05,0.05,160.0,1.145833333,38.64583333,504.1666667,4747,no,89.96655829,8,5.064285714,4.374801309,7.4,6.658485273,0.06850499,6.7,0.08686302,6.595670874,0.046929641,2.182978027,200.5619448,247,47,250.7615708,280,222,0.03,6.769230769,6.586923077,92.33,90.0,0.06,0.05,0.05,0.05,960000,9.6
872,17,20M,960000,jan.21,3,211,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.1,4.2,4.1,4.2,222.0,230.0,1.13,0.99,33.0,56.0,43,72.52,101.92,85.26,8.0,8.1,0.815134971,1.596288433,98.955,98.674,90.17,84,0.05,0.1,0.05,0.05,160.0,1.354166667,38.4375,225.7291667,2058,no,89.96635514,5,4.1875,4.37978424,6.7,6.458208255,0.066013222,6.5,0.1,6.635900563,0.057072204,2.233405253,200.6092871,235,42,239.1604128,276,190,0.09,6.542857143,6.552857143,90.17,84.0,0.05,0.1,0.05,0.05,960000,9.6
873,17,20M,960000,jan.21,3,212,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.0,4.2,221.0,233.0,1.09,1.29,35.0,53.0,45,66.64,101.92,83.3,8.0,8.1,0.87385428,1.559592147,98.816,98.816,91.0,85,0.14,0.05,0.05,0.05,160.0024605,1.354166667,30.10416667,255.5208333,2315,no,89.96658933,7,4.9625,4.375826735,6.5,6.858733116,0.073786404,6.9,0.1,6.58517932,0.053174202,2.173372147,203.0288775,242,38,247.8034467,297,172,0.08,6.628571429,6.602857143,91.0,85.0,0.14,0.05,0.05,0.05,960000,9.6
874,17,20M,960000,jan.21,3,212,16,19,15,            ,                                          ,                                                    ,94.4,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.0,4.1,220.0,229.0,0.96,1.08,39.0,53.0,45,66.64,99.96,86.24,8.0,8.1,0.87385428,1.654017956,98.768,98.674,86.67,80,0.07,0.05,0.05,0.05,160.0,0.9375,37.60416667,404.1666667,3815,no,89.89883991,11,4.371428571,4.368706212,8.9,7.054694068,0.072361129,7.1,0.100140121,6.550990191,0.072166412,2.173344232,204.6781878,249,49,233.2737039,275,205,0.12,6.581818182,6.608181818,86.67,80.0,0.07,0.05,0.05,0.05,960000,9.6
875,17,20M,960000,jan.21,3,220,16,19,15,1.8,0.27,                                                    ,94.0,3,35,139,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.0,4.1,223.0,230.0,1.07,0.9,38.0,62.0,47,72.52,92.12,82.32,8.1,8.1,0.901424442,1.578835321,98.814,98.627,88.17,82,0.08,0.11,0.06,0.05,160.0,0.9375,54.27083333,287.1875,2571,no,89.93305439,8,4.58,4.090518449,7.7,7.358524054,0.074183833,7.4,0.100093414,6.579355441,0.060114806,2.186412891,214.0070061,258,47,223.9537599,270,177,0.18,7.1875,6.59,88.17,82.0,0.08,0.11,0.06,0.05,960000,9.6
876,17,20M,960000,jan.21,3,220,16,19,15,1.8,0.27,                                                    ,94.0,3,35,139,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.0,4.1,223.0,231.0,1.18,1.19,38.0,58.0,48,79.38,98.0,89.18,8.0,8.1,0.932111232,1.710404931,98.245,98.059,88.5,81,0.09,0.05,0.05,0.05,160.0,3.854166667,56.77083333,278.5416667,2350,no,90.0,4,3.4875,4.107898449,7.4,7.357169723,0.076334665,7.4,0.100141044,6.62157969,0.070221703,2.199835449,220.8669488,263,54,205.9186648,242,162,0.09,7.4625,6.58625,88.5,81.0,0.09,0.05,0.05,0.05,960000,9.6
877,17,20M,960000,jan.21,3,220,16,19,15,1.8,0.27,                                                    ,94.0,3,35,139,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.1,222.0,231.0,2.7,0.96,35.0,58.0,47,74.48,98.0,84.28,8.0,8.1,0.912692248,1.616426638,98.011,98.011,91.17,82,0.14,0.11,0.06,0.05,160.0035145,2.8125,79.27083333,561.875,3858,no,89.62843823,22,8.552631579,4.204468485,8.2,7.259180791,0.083299183,7.3,0.100423729,6.663234463,0.076451196,2.225324859,230.2721281,272,38,218.6864407,333,186,0.16,7.37,6.604,91.17,82.0,0.14,0.11,0.06,0.05,960000,9.6
878,17,20M,960000,jan.21,3,220,16,19,15,1.8,0.27,                                                    ,94.0,3,35,139,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.2,219.0,230.0,1.13,1.11,35.0,56.0,44,72.52,88.2,79.38,8.0,8.1,0.854435296,1.486199575,98.435,98.248,89.0,83,0.14,0.12,0.05,0.06,160.0,0.729166667,37.29166667,488.9583333,4657,no,89.93296089,5,4.321428571,4.226944705,6.2,6.953561387,0.068566234,7.0,0.100093721,6.633505155,0.048102199,2.256054358,227.8842549,265,46,203.4156514,246,169,0.12,6.816666667,6.599166667,89.0,83.0,0.14,0.12,0.05,0.06,960000,9.6
879,15,40M,1100000,jan.21,3,222,16,19,15,1.3,0.34,                                                    ,94.1,4,40,154,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,5.3,5.4,5.4,5.5,445.0,459.0,1.05,1.03,69.0,111.0,87,88.2,125.44,112.7,10.1,10.2,1.016025169,1.279562201,99.213,99.008,87.83,83,0.13,0.05,0.05,0.05,79.98445404,2.0,58.09090909,532.4545455,5660,no,44.99424342,15,6.848275862,4.53524302,8.6,9.058552223,0.118546801,9.1,3.805418821,8.362370217,0.098291821,2.508421923,55.178697,109,8,229.2612203,249,99,0.58,9.05,8.0325,87.83,83.0,0.13,0.05,0.05,0.05,1100000,11.0
880,15,40M,1100000,jan.21,3,222,16,19,15,1.3,0.34,                                                    ,94.1,4,40,154,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,5.2,5.4,5.4,5.5,445.0,458.0,1.05,0.91,74.0,116.0,94,96.04,121.52,110.74,10.0,10.2,1.108752064,1.257308946,99.317,99.215,89.33,86,0.11,0.06,0.05,0.05,79.99211772,1.181818182,25.81818182,210.0,2128,no,44.99423868,10,4.35,4.695749071,7.7,9.358212959,0.133731185,9.4,3.718737103,8.321572431,0.102213296,2.464473793,0.413124226,99,0,212.95357,277,138,0.51,9.761538462,8.117692308,89.33,86.0,0.11,0.06,0.05,0.05,1100000,11.0
881,15,40M,1100000,jan.21,3,222,16,19,15,1.3,0.34,                                                    ,94.1,4,40,154,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,5.3,5.4,5.4,5.5,442.0,461.0,1.04,1.11,73.0,112.0,92,99.96,128.38,112.7,10.1,10.2,1.074417421,1.279562201,99.586,99.483,89.17,84,0.02,0.06,0.05,0.05,79.99007414,1.090909091,25.54545455,143.4545455,1562,no,45.0,8,8.48,4.566797359,9.2,9.459079653,0.123481902,9.5,3.847998349,8.29128766,0.094187487,2.465943046,0.0,0,0,239.5241436,257,222,0.33,8.8,8.014,89.17,84.0,0.02,0.06,0.05,0.05,1100000,11.0
882,15,40M,1100000,jan.21,3,223,16,19,15,1.9,0.39,                                                    ,93.9,4,46,185,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,5.3,5.4,5.4,5.5,442.0,462.0,0.83,1.21,64.0,105.0,85,94.08,118.58,105.84,10.1,10.1,0.992668269,1.213573587,98.923,98.719,87.33,83,0.05,0.11,0.05,0.05,79.97000205,2.363636364,33.90909091,850.0909091,9107,no,49.96651602,17,7.882222222,4.375803442,8.7,9.058988182,0.111926553,9.1,3.599543852,8.219147833,0.080076174,2.5,0.0,0,0,236.5793075,252,214,0.43,8.909090909,8.004090909,87.33,83.0,0.05,0.11,0.05,0.05,1100000,11.0
883,15,40M,1100000,jan.21,3,224,16,19,15,            ,                                          ,                                                    ,93.9,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,5.3,5.4,5.4,5.5,441.0,460.0,0.95,0.91,68.0,103.0,83,92.12,125.44,106.82,10.1,10.2,0.969311369,1.212802434,98.78,98.678,87.33,82,0.06,0.05,0.05,0.05,79.96245895,3.636363636,46.0,968.1818182,5621,no,49.98666393,15,4.007142857,4.360689228,8.2,8.751527663,0.185705732,8.8,3.58629232,8.29833815,0.09857096,2.525218827,0.0,0,0,240.9933939,901,221,0.33,9.771428571,8.091785714,87.33,82.0,0.06,0.05,0.05,0.05,1100000,11.0
884,15,40M,1100000,jan.21,3,224,16,19,15,            ,                                          ,                                                    ,93.9,                                             ,                                             ,                                             ,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,5.3,5.4,5.4,5.5,442.0,458.0,0.99,1.12,65.0,101.0,82,98.0,121.52,107.8,10.0,10.1,0.967209247,1.236047172,98.821,98.719,89.67,87,0.1,0.06,0.05,0.05,79.98813246,1.727272727,33.27272727,470.5454545,5082,no,49.99321407,14,7.365517241,4.644104261,7.6,8.660839884,0.099197056,8.7,3.548034754,8.263986347,0.094621424,2.525184113,0.0,0,0,234.0388912,256,189,0.35,9.346428571,8.110714286,89.67,87.0,0.1,0.06,0.05,0.05,1100000,11.0
885,15,40M,1100000,jan.21,3,225,16,19,15,1.7,0.38,                                                    ,94.1,4,49,189,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,5.2,5.4,5.4,5.4,445.0,457.0,1.1,0.82,75.0,117.0,94,106.82,127.4,114.66,10.1,10.1,1.097774321,1.339051103,99.463,99.463,91.83,89,0.04,0.06,0.05,0.05,80.0,1.363636364,22.72727273,488.0,5097,no,49.99344128,12,4.310714286,4.906039992,8.6,9.360832818,0.111112681,9.4,3.586827458,8.226911977,0.090607049,2.463121006,0.0,0,0,249.7586065,276,229,0.41,9.122222222,8.016296296,91.83,89.0,0.04,0.06,0.05,0.05,1100000,11.0
886,17,20M,960000,feb.21,3,225,16,19,15,1.7,0.38,                                                    ,94.1,4,49,189,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.0,4.1,221.0,229.0,1.11,0.94,21.0,57.0,46,72.52,88.2,79.38,8.1,8.1,0.882245199,1.522448346,97.491,97.491,92.67,89,0.02,0.05,0.05,0.05,159.9831937,2.083333333,29.89583333,1195.520833,11349,no,99.88459749,17,9.157142857,3.736067893,5.9,7.152852428,0.181067645,7.1,0.0,6.616218765,0.045461338,1.809952852,203.855257,228,183,359.7901933,417,182,0.82,4.514814815,6.263703704,92.67,89.0,0.02,0.05,0.05,0.05,960000,9.6
887,17,20M,960000,feb.21,3,225,16,19,15,1.7,0.38,                                                    ,94.1,4,49,189,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.0,4.1,223.0,230.0,0.92,0.77,37.0,55.0,47,66.64,83.3,75.46,8.1,8.1,0.901424442,1.447265711,98.392,98.485,95.33,92,0.02,0.05,0.05,0.05,160.0,0.9375,43.125,578.5416667,5420,no,99.92393321,6,8.05,3.900747664,7.3,7.153411215,0.163277984,7.1,0.109252336,6.633126168,0.055401066,1.842747664,207.2471963,228,199,341.1920561,370,302,0.09,7.892857143,6.578571429,95.33,92.0,0.02,0.05,0.05,0.05,960000,9.6
888,17,20M,960000,feb.21,3,226,16,19,15,1.4,0.41,                                                    ,94.4,4,47,177,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.1,221.0,229.0,0.92,0.9,36.0,52.0,46,60.76,84.28,71.54,8.0,8.1,0.893273264,1.372083077,98.442,98.722,93.33,87,0.02,0.06,0.05,0.05,160.0,1.979166667,43.54166667,781.6666667,6719,no,99.95949721,7,4.75,3.944553991,7.0,7.057464789,0.138918709,7.1,0.200657277,6.633004695,0.052661302,1.868723005,207.6784038,232,184,332.2380282,357,125,0.09,7.141176471,6.529411765,93.33,87.0,0.02,0.06,0.05,0.05,960000,9.6
890,23,20M,960000,feb.21,5,213,16,19,15,0.68,0.17,0.06,95.4,1.59,39.1,163.67,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.0,4.0,4.1,219.0,232.0,1.06,1.31,43.0,63.0,51,72.52,86.24,77.42,8.1,8.1,1.002594952,1.484857028,98.389,98.295,91.33,88,0.15,0.23,0.05,0.11,160.0,1.5625,45.41666667,564.7916667,4485,no,99.93560429,13,7.971428571,4.610709253,6.2,7.364255519,0.196407879,7.4,0.039502114,6.511188351,0.051420121,1.814706435,210.6087365,237,183,370.7646783,434,313,0.13,7.484615385,6.511538462,91.33,88.0,0.15,0.23,0.05,0.11,960000,9.6
891,23,20M,960000,feb.21,5,213,16,19,15,0.68,0.17,0.06,95.4,1.59,39.1,163.67,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.2,221.0,234.0,1.11,1.28,33.0,50.0,43,56.84,72.52,67.62,8.1,8.1,0.824707469,1.266021861,98.483,98.39,92.33,90,0.14,0.23,0.05,0.1,159.9834803,2.708333333,52.60416667,993.5416667,8798,no,99.95500928,10,6.966666667,4.085901639,6.1,6.56028103,0.164250922,6.6,0.195784543,6.545625293,0.05022508,1.917199063,209.2482436,226,161,347.4145199,392,168,0.08,7.58,6.4445,92.33,90.0,0.14,0.23,0.05,0.1,960000,9.6
892,23,20M,960000,feb.21,5,214,16,19,15,0.94,0.24,0.07,95.1,1.32,24.46,132.56,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.2,220.0,233.0,1.11,1.35,38.0,58.0,46,64.68,84.28,73.5,8.1,8.1,0.882245199,1.376110718,98.674,98.674,94.17,89,0.13,0.29,0.05,0.11,159.9824186,2.604166667,51.66666667,524.4791667,3143,no,99.97116279,9,4.16,4.165841121,5.9,6.758598131,0.136871808,6.8,0.240233645,6.541317757,0.044069964,1.914172897,212.161215,231,165,359.853271,404,56,0.18,6.43,6.45,94.17,89.0,0.13,0.29,0.05,0.11,960000,9.6
893,23,20M,960000,feb.21,5,214,16,19,15,0.94,0.24,0.07,95.1,1.32,24.46,132.56,0.0495,18,50,81,4.353,0.42,0.32,32.431,118.373,253.651,4.4,1.787,4.0,4.1,4.1,4.1,219.0,229.0,0.98,1.13,40.0,58.0,48,62.72,82.32,72.52,8.1,8.1,0.920603686,1.390878735,98.438,98.438,90.33,87,0.13,0.29,0.05,0.11,160.6578996,3.333333333,53.22916667,607.8125,4065,no,99.95308871,8,4.666666667,4.092947221,6.7,6.95385334,0.123312364,7.0,0.3,6.508192433,0.03808687,1.884558617,212.6356843,236,126,366.9191966,425,51,0.16,6.327272727,6.450909091,90.33,87.0,0.13,0.29,0.05,0.11,960000,9.6
